#Time : 20:27:05 07-16-2026
#File : ../data/cluster_3_MM.csv
#Number_of_genes : 16644
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 147.386
#Total_running_time : 0d0h31m17.622s
#"patternThreeLT",0.460237 0.267471 0.461853 0.462834
#"", 0.31558 0.521643 0.314784 0.314507
#"", 0.37787 0.376646 0.376509 0.375664
row-99,0.540161,0.507461,0.316599,0.000843815
row-100,0.527393,0.385438,0.408092,0.0233092
row-101,0.522498,0.426236,0.385487,0.00813129
row-102,0.527274,0.475828,0.354889,0.00167601
row-103,0.450299,0.33737,0.513512,0.021268
row-104,0.457924,0.421016,0.48903,0.00545618
row-105,0.509098,0.284743,0.490109,0.0196722
row-106,0.480893,0.357484,0.497478,0.0147438
row-107,0.398421,0.35534,0.597357,0.00954617
row-108,0.429853,0.399197,0.538231,0.0020875
row-109,0.422831,0.389431,0.552763,0.00241318
row-110,0.598211,0.555041,0.198369,0.00389529
row-111,0.465887,0.434874,0.469881,0.00278296
row-112,0.363921,0.341958,0.671112,0.00100046
row-113,0.465762,0.432492,0.46982,0.00293743
row-114,0.491837,0.452007,0.422753,0.000677015
row-115,0.49159,0.456279,0.414531,0.0026819
row-116,0.268519,0.498249,0.511661,0.0623683
row-117,0.511192,0.469432,0.385384,0.00243476
row-118,0.521291,0.469744,0.378127,0.00295971
row-119,0.564167,0.52934,0.269185,0.00143932
row-120,0.508017,0.432752,0.417901,0.00506102
row-121,0.545036,0.405152,0.412814,0.00882876
row-122,0.513429,0.469413,0.37788,0.00176049
row-123,0.140304,0.908266,0.470172,0.00557223
row-124,0.465384,0.413008,0.484206,0.00393084
row-125,0.660983,0.163688,0.448695,0.0109454
row-126,0.576004,0.530288,0.252885,0.00151309
row-127,0.513837,0.471533,0.378855,0.00253438
row-128,0.575922,0.275674,0.449777,0.0126398
row-129,0.458082,0.362527,0.517147,0.00867922
row-130,0.447953,0.251203,0.619357,0.0111552
row-131,0.421996,0.394971,0.554571,0.00285112
row-132,0.49812,0.445962,0.419451,0.00162253
row-133,0.470872,0.442162,0.454651,0.000399401
row-134,0.482808,0.287894,0.56434,0.00292411
row-135,0.523247,0.441809,0.380023,0.00706987
row-136,0.475888,0.447248,0.445432,0.000644954
row-137,0.6335,0.451406,0.269672,0.0216693
row-138,0.434298,0.406547,0.527279,0.00135662
row-139,0.499635,0.442464,0.41843,0.00510681
row-140,0.185424,0.91028,0.413246,0.00142241
row-141,0.48655,0.456578,0.425062,0.000962722
row-142,0.502125,0.388862,0.462231,0.00654364
row-143,0.0663074,0.906038,0.555254,0.00381134
row-144,0.482455,0.44971,0.43746,0.00105719
row-145,0.473724,0.442811,0.450256,0.00088596
row-146,0.467164,0.392269,0.510559,0.0100174
row-147,0.130327,0.765409,0.566881,0.0129545
row-148,0.49102,0.461202,0.415625,0.00187006
row-149,0.555727,0.522444,0.284238,0.000593251
row-150,0.493235,0.324382,0.52679,0.00505464
row-151,0.425777,0.392417,0.550596,0.00187178
row-152,0.502322,0.467707,0.396366,0.00362099
row-153,0.651534,0.358533,0.314084,0.0157362
row-154,0.469315,0.400595,0.469005,0.01195
row-155,0.477489,0.253865,0.609244,0.0115396
row-156,0.438702,0.41135,0.521703,0.000915626
row-157,0.562104,0.28043,0.474227,0.0161287
row-158,0.476924,0.447562,0.439347,0.00172865
row-159,0.493879,0.366583,0.490056,0.0100488
row-160,0.49836,0.417509,0.442481,0.00330309
row-161,0.497,0.427167,0.436321,0.00724423
row-162,0.458654,0.272605,0.592895,0.0093691
